date,code,open,high,low,close,volume,amount,return
2026-03-31,600519,1468.0,1479.9300537109375,1448.4100341796875,1450.0,6169066,0.0,0.021126760563380254
2026-04-01,600519,1464.489990234375,1469.989990234375,1452.8800048828125,1459.43994140625,2912514,0.0,0.0065103044181034075
2026-04-02,600519,1459.43994140625,1464.8800048828125,1452.0999755859375,1459.8800048828125,2106437,0.0,0.00030152900717417275
2026-04-03,600519,1459.5400390625,1469.9599609375,1455.0,1460.0,2019373,0.0,8.219519192409486e-05
2026-04-07,600519,1460.050048828125,1470.0,1435.050048828125,1440.02001953125,2415218,0.0,-0.013684918129280854
2026-04-08,600519,1460.0,1469.0799560546875,1452.1300048828125,1465.02001953125,3383610,0.0,0.017360869752448327
2026-04-09,600519,1465.02001953125,1465.02001953125,1447.5,1460.489990234375,2070476,0.0,-0.0030921279139409785
2026-04-10,600519,1459.1400146484375,1459.7099609375,1441.0999755859375,1453.9599609375,2886556,0.0,-0.004471122253858817
2026-04-13,600519,1444.0,1446.5,1433.0,1443.31005859375,2521364,0.0,-0.00732475627243756
2026-04-14,600519,1442.5999755859375,1448.5999755859375,1435.0,1446.9000244140625,2423261,0.0,0.0024873143500505623
2026-04-15,600519,1444.97998046875,1470.7900390625,1442.0,1467.5,3455348,0.0,0.014237317878462052
2026-04-16,600519,1467.449951171875,1477.4100341796875,1460.0,1462.8399658203125,2451284,0.0,-0.0031754917749148293
2026-04-17,600519,1400.0,1421.0,1399.8699951171875,1407.239990234375,9682499,0.0,-0.03800824210785003
